"G","total_n","pattern","n_per_group","avg_group_size","min_group_size","n_reps_used","mean_ssr","sd_ssr","ci_low_ssr","ci_high_ssr","mean_drift","sd_drift","ci_low_drift","ci_high_drift","mean_ctx","sd_ctx","ci_low_ctx","ci_high_ctx","mean_tpg","sd_tpg","ci_low_tpg","ci_high_tpg","mean_css","sd_css","ci_low_css","ci_high_css","objective"
15,30000,"mild","2401,2343,2286,2229,2172,2115,2057,2000,1942,1885,1828,1771,1714,1657,1600",2000,1600,30,1,0,1,1,8.10700894166403,1.55017367409194,7.55228641662149,8.66173146670656,7.902734404508,1.50963374670885,7.3625189061676,8.44294990284841,0.000755224231070788,0.000166425149717209,0.000695669756095078,0.000814778706046497,0.0259021770449073,0.00358471935635178,0.0246194016977584,0.0271849523920561,8.10700894166403
40,30000,"mild","901,893,885,877,870,862,854,847,839,831,824,816,808,801,793,785,777,770,761,753,746,738,730,723,715,707,700,692,684,676,669,661,653,646,638,630,623,615,607,600",750,600,30,1,0,1,1,15.4793393068248,2.2804855733295,14.6632780249807,16.2954005886688,14.8668147377422,2.20937736158844,14.0761992026732,15.6574302728113,0.00194774938282793,0.00025401785041772,0.00185685026246186,0.002038648503194,0.041340616059398,0.00379483292582051,0.039982652537047,0.042698579581749,15.4793393068248
2,2e+05,"mild","120000,80000",1e+05,80000,30,1,0,1,1,0.885842287512844,0.376353330386503,0.751165977864855,1.02051859716083,0.882857689227119,0.375237374863679,0.748580719134304,1.01713465931993,6.78372626422193e-06,4.31015315522361e-06,5.24135776606881e-06,8.32609476237505e-06,0.00349567537945672,0.00169674008891006,0.00288850473645607,0.00410284602245737,0.885842287512844
3,2e+05,"mild","80001,66666,53333",66666.6666666667,53333,30,1,0,1,1,1.58389315729862,0.583807357967338,1.37498037729043,1.79280593730681,1.57715948679272,0.581222734562159,1.36917160239176,1.78514737119368,1.49264132064249e-05,9.24882518488908e-06,1.16167636194236e-05,1.82360627934262e-05,0.00415626751978992,0.00139975990374123,0.0036553698712013,0.00465716516837853,1.58389315729862
5,2e+05,"mild","48000,44000,40000,36000,32000",40000,32000,30,1,0,1,1,2.94010802878962,0.738027141003924,2.67600840817941,3.20420764939983,2.92462779127578,0.734525608886313,2.66178117784164,3.18747440470992,2.84304497329154e-05,1.2496969821778e-05,2.39584665153073e-05,3.29024329505235e-05,0.00534042766440795,0.00150333510077907,0.00480246610756643,0.00587838922124946,2.94010802878962
15,2e+05,"mild","16001,15620,15239,14858,14477,14095,13714,13333,12952,12571,12190,11809,11428,11047,10666",13333.3333333333,10666,30,1,0,1,1,7.79545395946458,1.5031870779722,7.25754537190422,8.33336254702494,7.71954877537648,1.49062567053261,7.18613522973913,8.25296232101384,0.000111513269600915,2.94669708190447e-05,0.000100968649516542,0.000122057889685287,0.00989744092014881,0.00153906521630669,0.00934669350567289,0.0104481883346247,7.79545395946458
40,2e+05,"mild","6001,5949,5898,5847,5795,5744,5693,5642,5590,5539,5488,5436,5385,5334,5283,5231,5180,5129,5077,5025,4974,4923,4871,4820,4769,4717,4666,4615,4564,4512,4461,4410,4358,4307,4256,4205,4153,4102,4051,4000",5000,4000,30,1,0,1,1,15.0198646158143,1.75514999847022,14.3917922551157,15.6479369765129,14.781747660078,1.72386501251715,14.1648704878243,15.3986248323317,0.000303495447011119,4.59776958828343e-05,0.000287042539842054,0.000319948354180184,0.0160758221348494,0.00124351252869722,0.0156308368913444,0.0165208073783545,15.0198646158143
2,100,"strong","67,33",50,33,30,1,0,1,1,1.32354497305816,0.822860597999573,1.02908808973654,1.61800185637978,1.14834843414081,0.750491542435049,0.879788484761913,1.41690838351971,0.0216426505617482,0.0155713233222852,0.0160705240729845,0.0272147770505118,0.17074887372136,0.0684563153624414,0.146252095877932,0.195245651564789,1.32354497305816
3,100,"strong","51,33,16",33.3333333333333,16,30,0.988888888888889,0.0608580619450185,0.967111111111111,1.01066666666667,2.34623339640623,1.22241134968781,1.90879911283366,2.78366767997881,1.94289336651862,1.00863845398446,1.58195673122387,2.30383000181338,0.0509073761989833,0.039157860381701,0.0368949158216489,0.0649198365763176,0.226376696142553,0.0823867088455003,0.196894991012003,0.255858401273103,2.35734450751734
5,100,"strong","34,27,20,13,6",20,6,30,0.893333333333333,0.146059348668044,0.841066666666667,0.9456,6.26010621951519,3.3055164180558,5.07724236068494,7.44297007834544,4.86735512454198,2.60420266900533,3.93545316773745,5.79925708134651,0.121559141591647,0.0456024905751934,0.105240499917567,0.137877783265728,0.301602841299997,0.0992424581112033,0.266089383759748,0.337116298840245,6.36677288618186
